date,price (in lakhs),bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,years_since_reno,log_sqft_living,dist_to_seattle,dist_to_seattle_km,luxury_score
2014-07-08,5.277,5,2.5,2820,9375,1.0,0,0,4,8,1550,1270.0,1968,0,98006,47.5707,-122.128,2820,9375,47,47,7.944846711001996,0.20716433090664677,15.807395137757442,12
2015-05-08,2.05,3,1.0,1610,8579,1.0,0,0,4,7,1010,600.0,1962,0,98058,47.4563,-122.171,1610,8579,53,53,7.384610383176974,0.22005276639932897,20.594036935288422,11
2015-04-15,4.2,3,1.0,1060,8097,1.0,0,0,4,7,940,120.0,1923,0,98133,47.7144,-122.351,1560,7940,92,92,6.966967138613983,0.10983829022703935,12.114269051955644,11
2015-02-27,5.0,4,2.25,2030,8517,1.0,0,0,4,8,1380,650.0,1961,0,98006,47.5495,-122.174,2230,8824,54,54,7.616283561580385,0.16795981662289605,13.430948901026298,12
2014-12-03,9.215,4,2.5,3670,315374,2.0,0,0,4,9,3670,0.0,1994,0,98077,47.7421,-122.026,2840,87991,21,21,8.208219383496834,0.3349119585801622,27.45197859346135,13
2014-06-25,8.9,4,1.0,2550,4000,2.0,0,0,3,8,2370,180.0,1905,0,98109,47.6354,-122.353,2200,4000,110,110,7.844240718141811,0.03590891254270526,3.6050013502903764,11
2014-08-06,4.3,2,2.5,2420,60984,2.0,0,0,3,7,2420,0.0,2007,0,98027,47.5262,-121.943,1940,193842,8,8,7.791935956938058,0.39723898348475195,30.518364261653996,10
2014-10-30,2.58,5,2.0,2260,12500,1.0,0,0,4,8,1130,1130.0,1960,0,98032,47.3887,-122.286,1360,18000,55,55,7.72356247227797,0.22233186906064567,24.431610956815888,12
2014-11-04,5.11,3,1.0,1430,3455,1.0,0,0,3,7,980,450.0,1947,0,98103,47.6873,-122.336,1450,4599,68,68,7.266128779556451,0.08119371896889498,9.022639864128799,10
2014-08-20,5.3217,3,2.0,1360,3090,2.0,0,0,3,8,1360,0.0,1990,0,98103,47.6838,-122.353,1500,3090,25,25,7.215975002651466,0.08036522879952122,8.769627852812379,11
2015-04-09,5.6,3,1.0,1110,5000,1.5,0,0,3,7,1110,0.0,1947,0,98107,47.655,-122.359,1420,5000,68,68,7.01301578963963,0.055722975512797875,5.788621130946172,10
2015-03-31,2.8295,3,1.0,1250,8200,1.0,0,0,4,7,1250,0.0,1954,0,98003,47.3255,-122.304,1680,8633,61,61,7.1316985104669115,0.28210299537580497,31.283808996156544,11
2015-04-01,22.5,4,3.25,5180,19850,2.0,0,3,3,12,3540,1640.0,2006,0,98006,47.562,-122.162,3160,9750,9,9,8.552753366814787,0.17574882645411088,13.671754829299347,18
2014-05-16,3.5,1,1.0,700,5100,1.0,0,0,3,7,700,0.0,1942,0,98115,47.679,-122.3,1010,5100,73,73,6.55250788703459,0.07956286822381477,8.444658003725424,10
2014-07-28,2.15,3,1.0,1180,7669,1.0,0,0,4,7,1180,0.0,1967,0,98058,47.4479,-122.176,1190,7669,48,48,7.074116816197362,0.2223198146814623,21.147254489652706,11
2014-11-20,6.5,5,3.5,3960,25245,2.0,0,0,3,9,2500,1460.0,1996,0,98056,47.525,-122.172,2640,13675,19,19,8.284251797621916,0.17951448409529633,15.027043444372572,12
2014-08-07,3.2,4,2.75,2640,7500,1.0,0,0,3,8,1620,1020.0,1967,0,98023,47.3135,-122.369,1980,7875,48,48,7.878912912297132,0.2950167791838326,32.66476657237769,11
2014-11-13,2.47,3,2.0,1270,7198,1.5,0,0,3,7,1270,0.0,1916,2013,98022,47.2086,-121.996,1160,7198,99,2,7.147559271189454,0.5206236356524784,50.93474662970462,10
2014-10-03,3.2,4,1.75,1760,11180,1.0,0,0,4,8,1760,0.0,1968,0,98059,47.4715,-122.118,1730,11180,47,47,7.473637108496206,0.2529484137131551,21.969066902387134,12
2014-05-07,2.55,5,2.25,2060,8632,1.0,0,0,3,7,1030,1030.0,1962,0,98146,47.4877,-122.335,1010,11680,53,53,7.630946580890459,0.11853547992057503,13.178396401356874,10
2015-03-09,4.38,3,1.75,1780,9660,1.0,0,0,3,7,1780,0.0,1962,0,98034,47.7171,-122.193,1200,9660,53,53,7.484930283289661,0.17789777963763334,16.142674297941554,10
2015-03-04,9.0,3,2.5,3400,16603,2.0,0,0,3,10,3400,0.0,2000,0,98075,47.6012,-122.023,3400,12601,15,15,8.131824785007195,0.309140437341996,23.181024076157627,13
2014-06-20,4.41,3,2.75,1910,7280,1.0,0,0,3,7,1160,750.0,1979,0,98034,47.7319,-122.224,1710,8152,36,36,7.555381944240273,0.16578932414362216,16.151886007878826,10
2014-08-12,4.2,3,2.0,2020,38332,1.0,0,0,4,7,1010,1010.0,1975,0,98027,47.4582,-122.023,2110,36590,40,40,7.611347717403621,0.3427051356487111,28.448999044539374,11
2014-12-08,3.7,3,1.75,1580,7000,1.0,0,0,3,7,1180,400.0,1976,0,98034,47.7209,-122.168,1640,7500,39,39,7.3658128372094716,0.20021213749420066,17.711231630988117,10
2015-02-19,2.6995,2,1.75,1340,7250,1.0,0,0,5,5,700,640.0,1949,0,98198,47.408,-122.327,1830,9750,66,66,7.201170883281678,0.19826560468220392,22.04216340207768,10
2015-03-24,8.071,4,2.5,2680,4499,2.0,0,0,3,9,2680,0.0,1999,0,98006,47.565,-122.125,2920,4500,16,16,7.893945138235959,0.21115835290132148,16.193940899068423,12
2014-06-05,6.53,3,2.5,2680,9750,1.0,0,0,4,8,1610,1070.0,1979,0,98034,47.7028,-122.231,2480,8750,36,36,7.893945138235959,0.13983121969002815,13.142323247881464,12
2014-06-11,3.715,3,2.0,1370,8336,1.0,0,0,5,7,1370,0.0,1964,0,98133,47.7458,-122.331,1770,7288,51,51,7.223295679562314,0.13960433374362133,15.523030232111156,12
2015-03-16,2.84,3,1.75,1560,21000,1.0,0,0,3,7,1560,0.0,1954,0,98166,47.4776,-122.337,1070,7920,61,61,7.353081920515432,0.12869331761983502,14.304396971551201,10
2015-01-02,2.72,3,1.75,2160,7140,1.0,0,0,4,7,1670,490.0,1978,0,98023,47.3026,-122.374,1930,7350,37,37,7.6783263565068856,0.30647768271115866,33.9054542473369,11
2014-05-02,3.13,3,1.5,1340,7912,1.5,0,0,3,7,1340,0.0,1955,0,98133,47.7658,-122.339,1480,7940,60,60,7.201170883281678,0.1597490845044166,17.754224903428394,10
2015-01-16,9.175,4,2.5,3880,35003,2.0,0,0,3,10,2570,1310.0,1984,0,98033,47.6477,-122.182,3740,35230,31,31,8.263848131368906,0.15573137127758932,12.158299579729826,13
2014-09-29,6.73,4,2.25,2590,8190,2.0,0,0,4,8,2590,0.0,1980,0,98006,47.5619,-122.125,2260,8335,35,35,7.85979918056211,0.21178503252118344,16.295249710392497,12
2015-02-10,4.25,3,2.5,1120,1100,2.0,0,0,3,8,820,300.0,2008,0,98122,47.6106,-122.31,1590,1795,7,7,7.02197642307216,0.02253375246157943,1.7275009894349291,11
2014-07-09,3.9995,5,2.75,1970,5400,1.0,0,0,3,7,1320,650.0,1986,0,98144,47.5868,-122.308,1280,2150,29,29,7.58629630715272,0.03093816413428073,2.814088913538281,10
2014-05-30,3.85,3,1.0,1220,4800,1.0,0,0,3,6,1220,0.0,1901,0,98122,47.6101,-122.307,1200,4800,114,114,7.107425474110705,0.025401181074897892,1.9310049482121654,9
2014-11-17,2.6995,3,1.5,1950,7560,1.0,0,2,4,7,1320,630.0,1975,0,98022,47.1976,-121.999,1950,8941,40,40,7.576097340623111,0.5271712909482088,51.89179974540548,13
2015-01-07,3.3,2,1.0,1350,8220,1.0,0,0,3,7,1060,290.0,1949,0,98177,47.7224,-122.358,1540,8280,66,66,7.208600337960199,0.1190514594618654,13.065615034208408,10
2014-07-25,2.6,3,2.5,1670,5797,2.0,0,0,3,7,1670,0.0,1988,0,98030,47.3505,-122.179,1670,6183,27,27,7.421177528595393,0.2980303675802195,30.67238749615062,10
2015-04-14,4.7,4,3.0,2380,5125,1.5,0,0,4,7,1680,700.0,1925,0,98126,47.5384,-122.376,1410,5375,90,90,7.7752758464868625,0.0807715915405934,8.226950676376866,11
2014-06-13,5.89,4,3.0,2440,9600,2.0,0,0,5,7,2440,0.0,1961,0,98034,47.7044,-122.2,2290,9600,54,54,7.80016307039296,0.16460148845012962,14.735268127101222,12
2014-07-23,1.635,2,1.5,1050,3419,2.0,0,0,3,7,1050,0.0,1996,0,98038,47.3848,-122.039,1050,3417,19,19,6.957497370876951,0.3673221610521186,33.02967503302732,10
2014-09-05,8.35,4,2.75,3130,13412,2.0,0,0,3,9,2140,990.0,1993,0,98052,47.6993,-122.102,2260,9984,22,22,8.049107721326406,0.24822090967522611,20.105295982017132,12
2014-11-21,10.95,5,3.0,4090,12850,1.0,0,2,4,10,2090,2000.0,1986,0,98033,47.6627,-122.188,2540,10270,29,29,8.316544717929398,0.15478068354933186,12.492111132391331,16
2015-04-15,2.69,4,1.75,1490,10000,1.0,0,0,4,8,1100,390.0,1969,0,98023,47.3099,-122.379,2190,8910,46,46,7.307202314764738,0.29998883312550495,33.135199105349386,12
2014-05-05,5.6,3,2.5,1900,8744,2.0,0,0,3,8,1900,0.0,1987,0,98074,47.62,-122.043,2030,8744,28,28,7.550135342488429,0.28942917959320286,21.72524881303427,11
2015-04-18,6.15,4,1.0,1330,2400,1.5,0,0,4,6,1330,0.0,1901,0,98103,47.65,-122.34,1330,4400,114,114,7.193685818395112,0.04450674106244889,4.906187209460674,10
2014-12-05,5.85188,3,2.25,2230,10026,1.0,0,0,3,8,1430,800.0,1975,0,98052,47.6647,-122.153,2230,9340,40,40,7.7102051944325325,0.18841194229665245,14.913091523296794,11
2014-08-18,3.05,3,1.75,1650,9480,1.0,0,0,3,7,1220,430.0,1977,0,98034,47.726,-122.191,1540,8400,38,38,7.409136443920128,0.18509794704425528,17.002843913330516,10
2014-11-05,1.6695,3,1.0,1190,8820,1.0,0,0,3,6,1190,0.0,1959,0,98058,47.4616,-122.184,1230,7980,56,56,7.0825485693553,0.2069849511437994,19.548558384645414,9
2014-09-12,7.99,3,2.5,2140,9897,1.0,0,0,4,8,2140,0.0,1959,0,98040,47.5505,-122.219,2680,10083,56,56,7.669028288589683,0.12607180493671385,10.503911675299335,12
2014-06-25,4.0,3,2.5,2180,7508,1.0,0,0,4,7,1420,760.0,1962,0,98133,47.7606,-122.336,1900,7818,53,53,7.687538766201629,0.15444924732739426,17.17097881834419,11
2014-12-01,2.3,3,1.0,1060,10228,1.0,0,0,3,7,1060,0.0,1948,0,98155,47.7481,-122.3,1570,10228,67,67,6.966967138613983,0.14548546319134395,15.960534892482315,10
2014-05-15,2.56883,3,2.5,1690,5025,2.0,0,0,3,8,1690,0.0,2003,0,98023,47.2779,-122.347,2550,5001,12,12,7.43307534889858,0.32863794668297064,36.52248827760426,11
2014-11-11,4.23,4,2.0,1970,6480,1.5,0,0,5,7,1130,840.0,1920,0,98108,47.5511,-122.312,1500,6480,95,95,7.58629630715272,0.058651683692800397,6.309620515079856,12
2014-07-23,4.65,3,2.5,2150,4084,2.0,0,0,3,8,2150,0.0,2007,0,98126,47.5488,-122.372,1750,2385,8,8,7.67368812926773,0.06990543612624396,7.049480662385949,11
2015-01-13,4.4,3,2.5,1910,66211,2.0,0,0,3,7,1910,0.0,1997,0,98024,47.5385,-121.911,2330,67268,18,18,7.555381944240273,0.4265073270179501,32.474850792227635,10
2014-10-14,3.85,3,1.75,1350,155073,1.0,0,0,4,7,1350,0.0,1969,0,98038,47.4058,-121.994,1560,50965,46,46,7.208600337960199,0.3930289683980035,33.78610917630429,11
2015-03-11,2.1,3,1.0,860,11725,1.0,0,0,4,6,860,0.0,1943,0,98056,47.5093,-122.184,1300,9514,72,72,6.7580945044277305,0.17698367156322486,15.479100473602573,10
2014-11-12,2.97,3,2.5,1940,14952,2.0,0,0,3,8,1940,0.0,1994,0,98042,47.3777,-122.165,2030,10450,21,21,7.57095858316901,0.2830806598833603,28.34063595976384,11
2014-07-16,4.7,3,1.0,1010,5000,1.0,0,0,3,7,1010,0.0,1952,0,98107,47.675,-122.394,1680,5000,63,63,6.918695219020472,0.09254755534318829,8.946117907646828,10
2014-08-04,2.265,3,1.5,1300,7370,1.0,0,0,4,7,900,400.0,1976,0,98023,47.3025,-122.37,1430,7500,39,39,7.170888478512505,0.30605571388229313,33.88991386684748,11
2015-03-03,2.7425,3,1.0,910,8450,1.0,0,0,4,6,910,0.0,1962,0,98059,47.4787,-122.158,1400,8040,53,53,6.814542897259958,0.21579402216001703,19.28146075297568,10
2014-08-04,8.4,4,1.75,2480,11010,1.0,0,0,4,9,1630,850.0,1966,0,98040,47.5378,-122.219,2770,10744,49,49,7.816416983691801,0.13217477066369812,11.39458756651704,13
2014-09-19,6.779,3,2.5,2440,4587,2.0,0,0,3,8,2440,0.0,2010,0,98052,47.7073,-122.114,2750,4587,5,5,7.80016307039296,0.2403930531442118,19.8296662733231,11
2015-02-05,4.25,3,1.0,1010,5864,1.0,0,0,3,7,1010,0.0,1915,0,98116,47.5733,-122.381,1290,5000,100,100,6.918695219020472,0.058937424443219304,5.179917626354358,10
2014-11-23,1.8025,2,0.75,900,9600,1.0,0,0,3,6,900,0.0,1941,0,98166,47.4604,-122.339,1250,14280,74,74,6.803505257608338,0.14596318028873032,16.22049399418391,9
2014-07-17,4.64,6,3.0,2300,3404,2.0,0,0,3,7,1600,700.0,1920,1994,98133,47.7067,-122.343,1560,1312,95,21,7.741099090035366,0.10108936640418457,11.204870792382085,10
2015-04-22,3.2,4,2.25,1550,7579,2.0,0,0,3,8,1550,0.0,1993,0,98038,47.354,-122.047,1630,6397,22,22,7.346655163176539,0.38064005306851373,35.291307271905076,11
2014-07-17,6.25504,3,2.25,1270,1566,2.0,0,0,3,8,1060,210.0,2014,0,98105,47.6647,-122.284,1160,1327,1,1,7.147559271189454,0.07573546065086939,7.436592347640415,11
2014-05-15,5.925,4,2.5,2240,12032,1.0,0,0,3,9,2240,0.0,1983,0,98074,47.6143,-122.017,2520,12368,32,32,7.714677473800927,0.31520409261302534,23.6384041476124,12
2015-01-14,4.65,3,2.5,2714,17936,2.0,0,0,3,9,2714,0.0,2005,0,98001,47.3185,-122.275,2590,18386,10,10,7.906547232368036,0.2933116090440328,32.27748230089881,12
2014-05-27,4.77,4,2.75,1720,6270,2.0,0,0,3,8,1720,0.0,1978,0,98118,47.5458,-122.268,2130,8700,37,37,7.450660796211539,0.08807366235146398,8.259981097828772,11
2015-01-15,2.8,2,1.0,850,16400,1.0,0,0,3,6,850,0.0,1923,0,98168,47.4889,-122.299,1100,14459,92,92,6.7464121285733745,0.12188067935484855,13.277644654696767,9
2015-02-21,15.05,5,3.0,3300,33474,1.0,0,3,3,9,1870,1430.0,1957,1991,98040,47.5673,-122.21,3836,20953,58,24,8.101980731853192,0.128146868865379,10.127442070064255,15
2014-07-03,4.45838,3,2.5,2250,5692,2.0,0,0,3,8,2250,0.0,2000,0,98146,47.5133,-122.379,1320,5390,15,15,7.719129840906732,0.10406738201761771,10.913018585804418,11
2014-08-28,10.72,2,2.25,3900,14864,1.0,0,3,3,8,1950,1950.0,1947,0,98144,47.5884,-122.291,2580,5184,68,68,8.268988209506656,0.04478894952999068,3.6626459367537163,14
2014-10-23,4.67,2,1.5,1320,10800,1.0,0,0,4,8,1320,0.0,1947,0,98177,47.7145,-122.367,2120,12040,68,68,7.186144304522325,0.1137844453341514,12.32279666082418,12
2014-08-22,6.86,4,2.5,2760,6440,2.0,0,0,3,10,2760,0.0,1999,0,98075,47.5836,-122.026,3070,8127,16,16,7.923348211930154,0.3069331686214454,23.09045133513215,13
2014-06-05,2.7995,3,2.0,1750,9750,1.0,0,0,3,7,1350,400.0,1961,0,98198,47.398,-122.299,1900,10125,54,54,7.467942332285852,0.21081472908693666,23.28392507943787,10
2014-09-04,5.27,4,2.25,2330,19436,2.0,0,0,3,8,2330,0.0,1987,0,98011,47.7663,-122.215,1910,10055,28,28,7.754052639035757,0.1983542790060211,19.84330884004537,11
2014-09-18,3.25,3,2.25,2220,16020,1.0,0,0,4,8,1780,440.0,1966,0,98030,47.3758,-122.217,2080,9583,49,49,7.7057128238944275,0.25755032517937343,27.039551708459616,12
2014-09-03,3.28,3,2.25,2020,8379,2.0,0,0,3,7,2020,0.0,1994,0,98038,47.3828,-122.023,2020,8031,21,21,7.611347717403621,0.38137956159186037,34.00533555970179,10
2014-06-04,3.9,3,2.25,1250,7500,1.0,0,0,5,7,1250,0.0,1942,0,98146,47.5123,-122.373,1280,7392,73,73,7.1316985104669115,0.10242079866902147,10.882906893336072,12
2015-03-09,4.7995,2,2.0,1510,6516,1.0,0,0,3,8,1510,0.0,2005,0,98053,47.7076,-122.013,1640,6009,10,10,7.32052696227274,0.33482349081268825,26.425872707971145,11
2014-05-29,2.6495,4,2.25,1720,9753,1.0,0,0,4,7,1120,600.0,1978,0,98023,47.2922,-122.371,1510,9753,37,37,7.450660796211539,0.3164003950692854,35.03751808048259,11
2015-01-15,2.35,3,1.0,1430,15246,1.0,0,0,4,7,980,450.0,1961,0,98031,47.4075,-122.214,1960,13068,54,54,7.266128779556451,0.23114778822216864,23.808699858134602,11
2015-03-03,5.165,3,2.5,1480,4729,2.0,0,0,3,7,1480,0.0,2004,0,98053,47.6794,-122.034,2250,4729,11,11,7.300472814267799,0.3069557785740392,23.769953383515755,10
2015-04-13,6.55,2,1.75,1450,15798,2.0,1,4,3,7,1230,220.0,1915,1978,98166,47.4497,-122.375,2030,13193,100,37,7.280008252884188,0.1622734112539717,17.697592924788925,17
2014-06-16,5.0,4,2.75,2280,15347,1.0,0,0,5,7,2280,0.0,1960,0,98059,47.5218,-122.164,2280,15347,55,55,7.732369222284388,0.1880982987695499,15.721131012850355,12
2014-11-21,3.15,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160.0,1978,0,98023,47.3103,-122.339,2120,8236,37,37,7.9865049385539955,0.29598043854282313,32.90666795031959,11
2014-11-20,2.13,2,1.0,1000,10200,1.0,0,0,3,6,1000,0.0,1961,0,98024,47.5687,-121.899,1150,13702,54,54,6.90875477931522,0.4347204389029767,32.74770951733254,9
2014-09-02,4.75,3,1.5,2480,5280,1.5,0,0,5,7,1620,860.0,1947,0,98108,47.5575,-122.303,2090,4800,68,68,7.816416983691801,0.05673182528352447,5.838514878742494,12
2014-06-10,10.25,5,4.0,3760,28040,2.0,0,0,3,10,3760,0.0,1983,0,98033,47.6489,-122.183,3430,35096,32,32,8.232440158470336,0.15509384255990538,12.140442631649664,13
2015-04-09,4.16,3,2.0,2220,94300,1.0,0,0,5,7,1640,580.0,1976,0,98010,47.3459,-121.95,2070,80100,39,39,7.7057128238944275,0.462338079764144,40.772929382267556,12
2015-03-20,4.1,4,1.0,1970,4740,1.5,0,0,3,7,1670,300.0,1904,2005,98122,47.6136,-122.303,1510,4740,111,10,7.58629630715272,0.030026155265034125,2.3315033173560047,10
2014-07-01,8.0,3,3.5,3830,221284,2.0,0,0,3,10,3530,300.0,1993,0,98077,47.7641,-122.023,2920,148539,22,22,8.25088114470065,0.347095404752065,29.04563846207088,13
2014-05-29,4.72,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060.0,1965,0,98003,47.3376,-122.324,2600,13988,50,50,8.39185670010494,0.26872210552911274,29.87316172282584,15
2014-12-08,2.25,3,1.75,1430,8505,1.0,0,0,4,7,1430,0.0,1968,0,98003,47.3173,-122.319,1190,8640,47,47,7.266128779556451,0.2891968533715379,32.139306172126176,11
2014-10-01,2.1,2,1.0,830,6000,1.0,0,0,3,6,830,0.0,1940,0,98126,47.5308,-122.376,830,4960,75,75,6.7226297948554485,0.08724889684116914,9.00780871219097,9
2015-01-27,4.55,2,1.0,1430,5000,1.5,0,0,2,7,1430,0.0,1925,0,98115,47.6727,-122.299,1450,3750,90,90,7.266128779556451,0.0742822993720514,7.799239853300601,9
2015-04-27,2.25,3,1.0,1300,8316,1.0,0,0,4,6,1300,0.0,1954,0,98002,47.3221,-122.216,1260,8316,61,61,7.170888478512505,0.3069071846666382,32.77391253786941,10
2014-08-26,4.8,2,1.0,1030,3060,1.0,0,2,4,7,790,240.0,1918,0,98103,47.6779,-122.353,1390,3060,97,97,6.93828448401696,0.07468400096406108,8.12497991161731,13
2015-02-12,3.63,3,2.5,2740,11872,2.0,0,0,3,9,2740,0.0,1990,0,98023,47.3076,-122.395,2570,10377,25,25,7.916078096302786,0.30515302718472276,33.537890259648826,12
2014-09-29,24.0,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820.0,2000,0,98074,47.6338,-122.072,3120,18841,15,15,8.202756381655638,0.2615602607430972,19.734665032013403,19
2015-02-26,1.81,2,1.5,720,5120,1.0,0,0,3,6,720,0.0,1954,0,98106,47.5218,-122.357,1150,2566,61,61,6.580639137284949,0.08799642038174336,9.569004211348705,9
2015-03-14,2.5,4,2.0,2010,7312,1.0,0,0,4,7,2010,0.0,1976,0,98002,47.2785,-122.213,2010,7650,39,39,7.606387389772652,0.3486719088197396,37.52325294561724,11
2015-04-22,4.81,3,1.75,1560,3000,1.0,0,0,4,6,770,790.0,1918,0,98103,47.6846,-122.345,1390,3000,97,97,7.353081920515432,0.07945420064414697,8.771082705997486,10
2014-09-23,2.6,3,2.0,1810,7209,1.0,0,0,4,7,1240,570.0,1978,0,98032,47.3656,-122.278,1750,7209,37,37,7.501634457883413,0.24660731943719622,27.060589196992105,11
2014-05-13,4.55,4,2.5,3360,7685,2.0,0,0,3,9,3360,0.0,2001,0,98058,47.4369,-122.111,3060,6567,14,14,8.119993827725105,0.27847387669222534,25.1006079501485,12
2015-04-01,4.15,3,2.25,1510,36224,2.0,0,0,3,8,1510,0.0,1991,0,98045,47.4616,-121.711,1730,36224,24,24,7.32052696227274,0.6377102555236188,49.32246597391149,11
2015-04-21,3.495,3,1.0,1400,3538,1.0,0,0,3,7,800,600.0,1953,0,98118,47.5405,-122.27,1620,6331,62,62,7.244941546337007,0.09040409282770372,8.664448429477787,10
2014-09-29,2.45,3,2.5,1730,7442,2.0,0,0,3,7,1730,0.0,1987,0,98030,47.3507,-122.178,1630,6458,28,28,7.456454555176209,0.29837402701977733,30.680054918732736,10
2014-05-19,5.925,2,2.0,1420,9191,1.5,0,2,5,7,1420,0.0,1928,0,98115,47.6979,-122.32,1420,6816,87,87,7.259116128097101,0.09249486472231493,10.236776538817002,14
2014-10-20,3.85,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180.0,1955,0,98106,47.5278,-122.345,1910,7620,60,60,7.766840537085513,0.07945420064414697,8.771242535152012,11
2015-02-11,3.15,3,1.75,1580,11455,1.0,0,0,4,7,1200,380.0,1974,0,98059,47.4756,-122.147,1550,10650,41,41,7.3658128372094716,0.22653558219404984,20.098278648951744,11
2014-11-24,2.55,3,1.0,1230,10170,1.0,0,0,3,7,1230,0.0,1979,0,98045,47.4437,-121.772,1380,10098,36,36,7.115582126184454,0.5831965877815051,45.77318736777172,10
2014-08-29,6.93,4,2.5,2460,4425,2.0,0,0,3,8,2460,0.0,2006,0,98052,47.7048,-122.109,2990,5659,9,9,7.8083230503910555,0.24391713756929945,19.985770855367825,11
2014-12-02,7.8,3,1.0,1660,4400,1.5,0,0,3,8,1460,200.0,1911,0,98112,47.6362,-122.302,1660,4400,104,104,7.415175109613295,0.042497176376783914,4.027059169166485,11
2014-10-24,2.37,3,1.75,1270,8470,1.0,0,0,4,7,1270,0.0,1960,0,98198,47.4207,-122.29,1600,8470,55,55,7.147559271189454,0.19021740193789038,20.867587644508678,11
2014-12-16,5.25,3,2.25,2100,40510,2.0,0,0,3,10,1320,780.0,1979,0,98074,47.6154,-122.047,2380,33450,36,36,7.650168700845001,0.28524840052137007,21.396558162479085,13
2015-04-28,4.25,2,1.0,770,5040,1.0,0,0,3,5,770,0.0,1930,0,98144,47.5964,-122.299,1330,2580,85,85,6.647688373563329,0.0345202838922181,2.7104461893341085,8
2014-10-27,3.699,1,0.75,760,10079,1.0,1,4,5,5,760,0.0,1936,0,98070,47.4683,-122.438,1230,14267,79,79,6.634633357861686,0.17387127422320708,17.272055949694924,17
2014-05-19,2.9,4,2.5,1700,7280,2.0,0,0,4,7,1700,0.0,1988,0,98031,47.4045,-122.171,1950,7475,27,27,7.438971592395862,0.25813969086523275,25.48427495502178,11
2014-09-29,2.85,3,1.0,1120,10701,1.0,0,0,3,7,1120,0.0,1954,0,98106,47.5544,-122.358,1130,6350,61,61,7.02197642307216,0.05791416061724781,6.078688065935255,10
2014-08-14,4.15,2,1.0,1070,4500,1.0,0,0,3,7,1070,0.0,1937,0,98115,47.6802,-122.29,1320,4465,78,78,6.976348070447749,0.08513759451616501,8.81219242605406,10
2015-04-09,2.725,3,2.5,2070,9900,1.0,0,0,3,8,1420,650.0,1979,0,98023,47.2988,-122.371,2070,8250,36,36,7.635786861395585,0.3098515289618572,34.306232580500314,11
2015-05-04,29.0,4,3.25,5050,20100,1.5,0,2,3,11,4750,300.0,1982,2008,98004,47.6312,-122.223,3890,20060,33,7,8.527341522468053,0.11192769987808866,8.636878538313038,16
2014-10-07,13.65,4,4.75,5310,57346,2.0,0,0,4,11,5310,0.0,1989,0,98077,47.7285,-122.042,4180,47443,26,26,8.577535420422398,0.31482582486193256,25.628910128993564,15
2015-05-01,4.36,2,1.0,1040,7538,1.0,0,0,4,7,1040,0.0,1939,0,98133,47.7107,-122.352,1440,7530,76,76,6.947937068614969,0.10637791124101191,11.715063267893942,11
2014-10-17,2.1,3,1.0,1700,11390,1.0,0,0,4,7,1700,0.0,1967,0,98003,47.3271,-122.323,1350,8164,48,48,7.438971592395862,0.2792483124389472,31.042041735676126,11
2014-09-25,2.36,3,1.0,1300,5898,1.0,0,0,3,7,1300,0.0,1961,0,98178,47.5053,-122.255,1320,7619,54,54,7.170888478512505,0.12698511723820555,12.623541014836455,10
2014-11-24,3.31,3,1.75,1080,1306,1.0,0,0,3,7,580,500.0,1954,2003,98199,47.6601,-122.4,1440,2225,61,12,6.985641817639208,0.08669267558450973,7.8617495619673985,10
2015-03-20,3.65,3,2.5,2653,4510,2.0,0,0,3,8,2653,0.0,2006,0,98031,47.4145,-122.166,2653,4927,9,9,7.8838232148921525,0.253649561403133,24.698341350233395,11
2015-01-27,4.5,3,2.0,2290,16258,1.0,0,0,5,8,2290,0.0,1960,0,98058,47.4672,-122.165,1660,10530,55,55,7.736743682453495,0.21735549222413889,19.905928078785497,13
2014-11-13,7.7,4,2.75,3820,26300,2.0,0,0,3,9,2850,970.0,2014,0,98028,47.7618,-122.261,1860,12136,1,1,8.2482674474469,0.17107474974408146,18.102074773251736,12
2015-05-05,4.55,4,2.5,2210,49375,1.0,0,0,3,8,2210,0.0,1997,0,98038,47.3828,-122.071,2670,49385,18,18,7.701200180857446,0.3436288259154034,31.652418875734206,11
2015-05-05,4.05,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150.0,1908,0,98118,47.5362,-122.268,2020,6000,107,107,7.779466967458324,0.09491475122445174,9.14929850882068,9
